distributed-seir-08
02:51:46.996 PM 06-Apr-2020
min-pxcor,-15
max-pxcor,15
min-pycor,-15
max-pycor,15
initial-infected,100
alert-policy,global
testing-rate-presymptomatic,0.025
testing-rate-general,5.0E-4
init-alert-level,0
use-seed?,false
seed,30
relative-infectiousness-presymptomatic,0.15
p-icu,0.0125
pop-sd-multiplier,0.45
population,5000000
p-hosp,0.05
uniform-by-pop?,true
infected-to-recovered,0.1
flow-rate,1
cfr-0,0.01
exposed-to-presymptomatic,0.25
time-horizon,7
alert-levels-R0,[2.5 2.1 1.6 1.1 0.6]
num-locales,100
cfr-1,0.02
alert-levels-flow,[1.0 0.5 0.25 0.1 0.05]
presymptomatic-to-infected,1
testing-rate-symptomatic,0.25
icu-cap,500
log-all-locales?,true
ticks,seed,who,pop-0,susceptible,exposed,presymptomatic,infected,recovered,dead,tests,tests-positive,new-exposed,new-presymptomatic,new-infected,new-recovered,new-dead,alert-level
28,30,36,56098,56066,8,5,11,8,0,840,35,0,5,2,1,0,4
28,30,37,54083,54049,8,2,13,11,0,823,29,0,2,3,0,0,4
28,30,79,48294,48294,0,0,0,0,0,678,0,0,0,0,0,0,4
28,30,62,40037,40023,3,2,7,2,0,577,17,0,2,0,0,0,4
28,30,12,21217,21217,0,0,0,0,0,319,0,0,0,0,0,0,4
28,30,54,36576,36576,0,0,0,0,0,545,0,0,0,0,0,0,4
28,30,30,42487,42487,0,0,0,0,0,638,0,0,0,0,0,0,4
28,30,96,36605,36604,0,0,0,1,0,563,0,0,0,0,0,0,4
28,30,77,54937,54920,4,1,8,4,0,825,14,0,1,0,1,0,4
28,30,78,60877,60805,12,8,19,33,0,958,67,1,8,3,4,0,4
28,30,9,40113,40113,0,0,0,0,0,597,0,0,0,0,0,0,4
28,30,89,51920,51901,3,1,7,8,0,773,24,1,1,0,1,0,4
28,30,65,44456,44444,1,0,3,8,0,670,12,0,0,1,0,0,4
28,30,39,55473,55446,4,4,11,8,0,795,27,0,4,4,1,0,4
28,30,92,40127,40125,0,0,0,2,0,585,0,0,0,0,0,0,4
28,30,4,28646,28646,0,0,0,0,0,420,0,0,0,0,0,0,4
28,30,51,90058,89973,19,6,40,20,0,1314,83,3,6,8,3,0,4
28,30,86,56810,56806,1,0,0,3,0,880,3,0,0,0,0,0,4
28,30,10,59060,59046,1,1,6,6,0,864,10,0,1,2,0,0,4
28,30,97,74321,74320,0,0,0,1,0,1086,3,0,0,0,0,0,4
28,30,23,39155,39146,0,1,2,6,0,554,10,0,1,0,0,0,4
28,30,90,111295,111234,9,5,17,30,0,1614,54,1,5,5,5,0,4
28,30,28,42641,42608,8,2,10,13,0,679,43,1,2,0,0,0,4
28,30,99,18502,18502,0,0,0,0,0,281,0,0,0,0,0,0,4
28,30,3,65953,65945,3,0,2,3,0,939,8,0,0,0,0,0,4
28,30,46,30030,30029,0,0,0,1,0,420,1,0,0,0,0,0,4
28,30,67,21046,21046,0,0,0,0,0,301,0,0,0,0,0,0,4
28,30,68,58106,58066,11,1,14,14,0,896,38,0,1,2,3,0,4
28,30,80,63796,63796,0,0,0,0,0,917,0,0,0,0,0,0,4
28,30,40,43353,43352,0,0,0,1,0,654,1,0,0,0,0,0,4
28,30,76,45393,45365,4,2,15,7,0,655,17,1,2,4,0,0,4
29,30,90,111295,111234,6,3,21,31,0,1671,59,0,3,5,1,0,4
29,30,20,55566,55566,0,0,0,0,0,847,0,0,0,0,0,0,4
29,30,59,33823,33823,0,0,0,0,0,508,0,0,0,0,0,0,4
29,30,36,56098,56063,9,2,16,8,0,882,38,3,2,5,0,0,4
29,30,83,87544,87530,3,0,5,6,0,1318,22,0,0,2,0,0,4
29,30,82,38543,38543,0,0,0,0,0,592,0,0,0,0,0,0,4
29,30,74,44868,44867,0,0,0,1,0,681,0,0,0,0,0,0,4
29,30,37,54082,54048,6,3,12,13,1,848,33,1,3,2,2,1,4
29,30,27,98056,98054,0,0,0,2,0,1512,1,0,0,0,0,0,4
29,30,62,40037,40023,2,1,9,2,0,605,19,0,1,2,0,0,4
29,30,69,53164,53164,0,0,0,0,0,828,0,0,0,0,0,0,4
29,30,66,29095,29095,0,0,0,0,0,412,0,0,0,0,0,0,4
29,30,85,46823,46823,0,0,0,0,0,712,0,0,0,0,0,0,4
29,30,13,40511,40511,0,0,0,0,0,627,0,0,0,0,0,0,4
29,30,47,37970,37970,0,0,0,0,0,576,0,0,0,0,0,0,4
29,30,4,28646,28646,0,0,0,0,0,430,0,0,0,0,0,0,4
29,30,17,70361,70361,0,0,0,0,0,1054,0,0,0,0,0,0,4
29,30,11,76428,76427,0,0,0,1,0,1130,1,0,0,0,0,0,4
29,30,26,25592,25592,0,0,0,0,0,375,0,0,0,0,0,0,4
29,30,88,68951,68949,0,0,0,2,0,1014,0,0,0,0,0,0,4
29,30,7,58184,58183,0,0,0,1,0,897,3,0,0,0,0,0,4
29,30,58,115660,115657,0,0,0,3,0,1837,5,0,0,0,0,0,4
29,30,44,60299,60299,0,0,0,0,0,920,0,0,0,0,0,0,4
29,30,57,52198,52198,0,0,0,0,0,707,0,0,0,0,0,0,4
29,30,61,49772,49772,0,0,0,0,0,796,0,0,0,0,0,0,4
29,30,76,45393,45365,3,1,15,9,0,676,20,0,1,2,2,0,4
29,30,97,74321,74320,0,0,0,1,0,1118,3,0,0,0,0,0,4
29,30,33,44395,44332,13,3,23,24,0,772,75,1,3,2,2,0,4
29,30,43,50039,50038,0,0,0,1,0,733,1,0,0,0,0,0,4
29,30,14,88788,88782,0,0,3,3,0,1314,7,0,0,2,0,0,4
29,30,30,42487,42487,0,0,0,0,0,660,0,0,0,0,0,0,4
29,30,63,27270,27269,0,0,0,1,0,383,3,0,0,0,0,0,4
29,30,22,41984,41966,5,0,9,4,0,623,21,0,0,3,0,0,4
29,30,86,56810,56806,1,0,0,3,0,905,3,0,0,0,0,0,4
29,30,18,43527,43527,0,0,0,0,0,620,0,0,0,0,0,0,4
29,30,16,60228,60171,11,6,23,17,0,973,66,1,6,3,3,0,4
29,30,80,63796,63796,0,0,0,0,0,958,0,0,0,0,0,0,4
29,30,25,31523,31521,0,0,0,2,0,506,1,0,0,0,0,0,4
29,30,94,46128,46111,2,1,6,8,1,634,18,0,1,0,0,0,4
29,30,54,36576,36576,0,0,0,0,0,570,0,0,0,0,0,0,4
29,30,56,36265,36265,0,0,0,0,0,555,0,0,0,0,0,0,4
29,30,53,34064,34064,0,0,0,0,0,534,0,0,0,0,0,0,4
29,30,45,42696,42695,0,0,0,1,0,616,1,0,0,0,0,0,4
29,30,50,27732,27732,0,0,0,0,0,423,0,0,0,0,0,0,4
29,30,95,65354,65309,7,0,19,19,0,1037,40,0,0,2,1,0,4
29,30,51,90058,89970,17,5,42,24,0,1381,101,3,5,6,4,0,4
29,30,10,59060,59046,1,0,6,7,0,906,12,0,0,1,1,0,4
29,30,75,35676,35674,0,0,0,2,0,567,2,0,0,0,0,0,4
29,30,3,65953,65945,2,1,1,4,0,972,9,0,1,0,1,0,4
29,30,28,42641,42608,6,2,10,15,0,699,46,0,2,2,2,0,4
29,30,84,11924,11891,4,3,15,11,0,221,33,0,3,4,2,0,4
29,30,29,39332,39328,1,0,0,3,0,612,14,0,0,0,0,0,4
29,30,46,30030,30028,1,0,0,1,0,436,1,1,0,0,0,0,4
29,30,81,77753,77682,9,3,28,31,1,1284,77,1,3,5,3,0,4
29,30,48,48075,48037,8,3,10,17,0,768,38,1,3,1,1,0,4
29,30,23,39155,39146,0,0,3,6,0,579,11,0,0,1,0,0,4
29,30,98,72150,72124,1,4,10,11,0,1118,30,0,4,1,0,0,4
29,30,72,39023,39023,0,0,0,0,0,605,0,0,0,0,0,0,4
29,30,89,51920,51900,3,1,8,8,0,800,25,1,1,1,0,0,4
29,30,92,40127,40125,0,0,0,2,0,602,0,0,0,0,0,0,4
29,30,49,20462,20462,0,0,0,0,0,289,0,0,0,0,0,0,4
29,30,78,60877,60805,10,2,25,35,0,991,70,0,2,8,2,0,4
29,30,15,44051,43987,8,4,24,28,0,767,78,0,4,2,3,0,4
29,30,77,54937,54919,3,2,9,4,0,856,17,1,2,1,0,0,4
29,30,99,18502,18502,0,0,0,0,0,288,0,0,0,0,0,0,4
29,30,32,27081,27081,0,0,0,0,0,405,0,0,0,0,0,0,4
29,30,79,48294,48294,0,0,0,0,0,701,0,0,0,0,0,0,4
29,30,73,63127,63127,0,0,0,0,0,966,0,0,0,0,0,0,4
29,30,34,48555,48555,0,0,0,0,0,763,0,0,0,0,0,0,4
29,30,0,106345,106345,0,0,0,0,0,1563,0,0,0,0,0,0,4
29,30,87,53095,53066,6,4,7,12,0,807,35,1,4,2,1,0,4
29,30,91,104970,104953,1,1,2,13,0,1624,21,0,1,0,1,0,4
29,30,67,21046,21046,0,0,0,0,0,306,0,0,0,0,0,0,4
29,30,38,59086,59032,8,4,22,20,0,936,53,1,4,5,2,0,4
29,30,21,9539,9538,0,0,0,1,0,116,0,0,0,0,0,0,4
29,30,35,93072,93038,5,1,7,21,0,1331,30,0,1,1,3,0,4
29,30,42,38953,38941,2,0,4,6,1,652,28,0,0,0,0,0,4
29,30,70,43648,43648,0,0,0,0,0,661,0,0,0,0,0,0,4
29,30,19,98412,98388,3,2,10,9,0,1523,32,0,2,0,0,0,4
29,30,65,44456,44444,0,1,3,8,0,687,12,0,1,0,0,0,4
29,30,93,41293,41281,2,1,6,3,0,629,8,0,1,1,0,0,4
29,30,9,40113,40113,0,0,0,0,0,612,0,0,0,0,0,0,4
29,30,55,83760,83760,0,0,0,0,0,1213,0,0,0,0,0,0,4
29,30,5,37104,37103,0,0,0,1,0,583,0,0,0,0,0,0,4
29,30,31,77510,77468,5,0,17,20,0,1217,43,0,0,2,5,0,4
29,30,40,43353,43352,0,0,0,1,0,671,1,0,0,0,0,0,4
29,30,96,36605,36604,0,0,0,1,0,583,0,0,0,0,0,0,4
29,30,12,21217,21217,0,0,0,0,0,327,0,0,0,0,0,0,4
29,30,71,15467,15467,0,0,0,0,0,218,0,0,0,0,0,0,4
29,30,1,24740,24721,5,1,5,8,0,381,20,0,1,0,1,0,4
29,30,8,22374,22374,0,0,0,0,0,345,0,0,0,0,0,0,4
29,30,60,15059,15059,0,0,0,0,0,201,0,0,0,0,0,0,4
29,30,41,26270,26251,3,2,6,8,0,408,22,0,2,2,2,0,4
29,30,68,58106,58065,11,1,13,16,0,939,43,1,1,1,2,0,4
29,30,24,42784,42765,2,0,9,8,0,706,16,0,0,1,0,0,4
29,30,6,15534,15511,7,0,8,8,0,257,15,1,0,2,0,0,4
29,30,39,55473,55445,5,0,13,10,0,825,30,1,0,4,2,0,4
29,30,52,47337,47308,6,1,10,12,0,736,24,0,1,2,1,0,4
29,30,2,82653,82652,0,0,0,1,0,1239,0,0,0,0,0,0,4
29,30,64,18921,18824,21,4,36,36,0,378,87,2,4,7,1,0,4
30,30,41,26270,26250,4,0,8,8,0,425,24,1,0,2,0,0,4
30,30,99,18502,18502,0,0,0,0,0,301,0,0,0,0,0,0,4
30,30,69,53164,53164,0,0,0,0,0,846,0,0,0,0,0,0,4
30,30,92,40127,40125,0,0,0,2,0,619,0,0,0,0,0,0,4
30,30,68,58106,58063,12,1,13,17,0,968,44,2,1,1,1,0,4
30,30,53,34064,34064,0,0,0,0,0,545,0,0,0,0,0,0,4
30,30,16,60228,60168,10,4,28,18,0,1005,71,3,4,6,1,0,4
30,30,29,39332,39328,1,0,0,3,0,629,14,0,0,0,0,0,4
30,30,32,27081,27081,0,0,0,0,0,412,0,0,0,0,0,0,4
30,30,60,15059,15059,0,0,0,0,0,205,0,0,0,0,0,0,4
30,30,75,35676,35674,0,0,0,2,0,582,2,0,0,0,0,0,4
30,30,43,50039,50038,0,0,0,1,0,764,1,0,0,0,0,0,4
30,30,71,15467,15467,0,0,0,0,0,225,0,0,0,0,0,0,4
30,30,91,104970,104953,1,0,3,13,0,1672,22,0,0,1,0,0,4
30,30,21,9539,9538,0,0,0,1,0,126,0,0,0,0,0,0,4
30,30,50,27732,27732,0,0,0,0,0,434,0,0,0,0,0,0,4
30,30,66,29095,29095,0,0,0,0,0,429,0,0,0,0,0,0,4
30,30,52,47337,47308,6,0,10,13,0,769,25,0,0,1,1,0,4
30,30,57,52198,52198,0,0,0,0,0,734,0,0,0,0,0,0,4
30,30,58,115660,115657,0,0,0,3,0,1891,5,0,0,0,0,0,4
30,30,30,42487,42487,0,0,0,0,0,684,0,0,0,0,0,0,4
30,30,8,22374,22374,0,0,0,0,0,356,0,0,0,0,0,0,4
30,30,80,63796,63796,0,0,0,0,0,996,0,0,0,0,0,0,4
30,30,59,33823,33823,0,0,0,0,0,536,0,0,0,0,0,0,4
30,30,44,60299,60299,0,0,0,0,0,955,0,0,0,0,0,0,4
30,30,7,58184,58183,0,0,0,1,0,929,3,0,0,0,0,0,4
30,30,67,21046,21046,0,0,0,0,0,317,0,0,0,0,0,0,4
30,30,28,42641,42608,4,2,12,15,0,719,48,0,2,2,0,0,4
30,30,4,28646,28646,0,0,0,0,0,440,0,0,0,0,0,0,4
30,30,22,41984,41966,3,2,7,6,0,642,22,0,2,0,2,0,4
30,30,62,40037,40023,2,0,10,2,0,623,21,0,0,1,0,0,4
30,30,35,93071,93038,3,2,5,23,1,1377,32,0,2,1,2,1,4
30,30,85,46823,46823,0,0,0,0,0,743,0,0,0,0,0,0,4
30,30,5,37104,37103,0,0,0,1,0,590,0,0,0,0,0,0,4
30,30,61,49772,49772,0,0,0,0,0,824,0,0,0,0,0,0,4
30,30,47,37970,37970,0,0,0,0,0,596,0,0,0,0,0,0,4
30,30,90,111295,111232,6,2,22,33,0,1732,66,2,2,3,2,0,4
30,30,33,44395,44332,11,2,22,28,0,796,81,0,2,3,4,0,4
30,30,93,41293,41281,1,1,7,3,0,648,9,0,1,1,0,0,4
30,30,2,82653,82652,0,0,0,1,0,1279,0,0,0,0,0,0,4
30,30,12,21217,21217,0,0,0,0,0,337,0,0,0,0,0,0,4
30,30,14,88788,88782,0,0,3,3,0,1356,7,0,0,0,0,0,4
30,30,65,44456,44444,0,0,4,8,0,715,13,0,0,1,0,0,4
30,30,83,87544,87530,2,1,5,6,0,1363,22,0,1,0,0,0,4
30,30,39,55473,55444,5,1,11,12,0,858,34,1,1,0,2,0,4
30,30,87,53095,53066,5,1,10,13,0,834,35,0,1,4,1,0,4
30,30,84,11924,11891,3,1,18,11,0,227,36,0,1,3,0,0,4
30,30,11,76428,76427,0,0,0,1,0,1161,1,0,0,0,0,0,4
30,30,86,56810,56806,0,1,0,3,0,931,3,0,1,0,0,0,4
30,30,42,38953,38941,1,1,4,6,1,672,29,0,1,0,0,0,4
30,30,15,44051,43987,5,3,28,28,0,798,85,0,3,4,0,0,4
30,30,23,39155,39146,0,0,3,6,0,598,12,0,0,0,0,0,4
30,30,17,70361,70361,0,0,0,0,0,1089,0,0,0,0,0,0,4
30,30,98,72150,72123,2,0,14,11,0,1144,32,1,0,4,0,0,4
30,30,13,40511,40511,0,0,0,0,0,651,0,0,0,0,0,0,4
30,30,24,42784,42765,1,1,7,10,0,726,19,0,1,0,2,0,4
30,30,19,98412,98385,6,0,12,9,0,1568,35,3,0,2,0,0,4
30,30,9,40113,40113,0,0,0,0,0,631,0,0,0,0,0,0,4
30,30,78,60877,60803,9,3,24,38,0,1032,77,2,3,2,3,0,4
30,30,27,98056,98054,0,0,0,2,0,1553,1,0,0,0,0,0,4
30,30,88,68951,68949,0,0,0,2,0,1049,0,0,0,0,0,0,4
30,30,72,39023,39023,0,0,0,0,0,623,0,0,0,0,0,0,4
30,30,25,31523,31521,0,0,0,2,0,524,1,0,0,0,0,0,4
30,30,18,43527,43527,0,0,0,0,0,647,0,0,0,0,0,0,4
30,30,74,44868,44867,0,0,0,1,0,704,0,0,0,0,0,0,4
30,30,45,42696,42695,0,0,0,1,0,632,1,0,0,0,0,0,4
30,30,79,48294,48294,0,0,0,0,0,721,0,0,0,0,0,0,4
30,30,97,74321,74320,0,0,0,1,0,1152,3,0,0,0,0,0,4
30,30,26,25592,25592,0,0,0,0,0,386,0,0,0,0,0,0,4
30,30,20,55566,55566,0,0,0,0,0,872,0,0,0,0,0,0,4
30,30,96,36605,36604,0,0,0,1,0,600,0,0,0,0,0,0,4
30,30,40,43353,43352,0,0,0,1,0,696,1,0,0,0,0,0,4
30,30,31,77510,77468,4,1,14,23,0,1271,50,0,1,0,3,0,4
30,30,89,51920,51900,3,0,9,8,0,832,28,0,0,1,0,0,4
30,30,70,43648,43648,0,0,0,0,0,690,0,0,0,0,0,0,4
30,30,38,59086,59028,11,1,23,23,0,972,59,4,1,4,3,0,4
30,30,76,45393,45364,4,0,16,9,0,703,24,1,0,1,0,0,4
30,30,54,36576,36576,0,0,0,0,0,591,0,0,0,0,0,0,4
30,30,48,48075,48037,6,2,13,17,0,795,42,0,2,3,0,0,4
30,30,51,90058,89968,14,5,43,28,0,1441,114,2,5,5,4,0,4
30,30,37,54082,54045,8,1,14,14,1,882,34,3,1,3,1,0,4
30,30,82,38543,38543,0,0,0,0,0,617,0,0,0,0,0,0,4
30,30,1,24740,24720,5,1,6,8,0,398,21,1,1,1,0,0,4
30,30,3,65953,65945,2,0,2,4,0,1010,9,0,0,1,0,0,4
30,30,0,106345,106345,0,0,0,0,0,1603,0,0,0,0,0,0,4
30,30,34,48555,48555,0,0,0,0,0,781,0,0,0,0,0,0,4
30,30,36,56098,56063,6,3,15,11,0,907,39,0,3,2,3,0,4
30,30,94,46128,46110,3,0,7,8,1,665,18,1,0,1,0,0,4
30,30,46,30030,30028,1,0,0,1,0,451,1,0,0,0,0,0,4
30,30,56,36265,36265,0,0,0,0,0,565,0,0,0,0,0,0,4
30,30,63,27270,27269,0,0,0,1,0,391,3,0,0,0,0,0,4
30,30,10,59060,59046,0,1,4,9,0,941,13,0,1,0,2,0,4
30,30,6,15534,15511,5,2,8,8,0,266,16,0,2,0,0,0,4
30,30,55,83760,83760,0,0,0,0,0,1254,0,0,0,0,0,0,4
30,30,49,20462,20462,0,0,0,0,0,303,0,0,0,0,0,0,4
30,30,95,65354,65307,7,2,17,21,0,1073,43,2,2,0,2,0,4
30,30,77,54937,54918,3,1,11,4,0,881,19,1,1,2,0,0,4
30,30,73,63127,63127,0,0,0,0,0,994,0,0,0,0,0,0,4
30,30,81,77753,77678,11,2,26,36,1,1334,85,4,2,3,5,0,4
30,30,64,18921,18818,23,4,36,40,0,397,94,6,4,4,4,0,4
31,30,2,82653,82652,0,0,0,1,0,1332,0,0,0,0,0,0,4
31,30,9,40113,40113,0,0,0,0,0,648,0,0,0,0,0,0,4
31,30,36,56098,56062,6,1,16,13,0,946,47,1,1,3,2,0,4
31,30,10,59060,59046,0,0,4,10,0,981,14,0,0,1,1,0,4
31,30,25,31523,31521,0,0,0,2,0,541,1,0,0,0,0,0,4
31,30,97,74321,74320,0,0,0,1,0,1188,3,0,0,0,0,0,4
31,30,48,48075,48037,5,1,15,17,0,831,46,0,1,2,0,0,4
31,30,27,98056,98054,0,0,0,2,0,1610,1,0,0,0,0,0,4
31,30,17,70361,70361,0,0,0,0,0,1125,0,0,0,0,0,0,4
31,30,19,98412,98385,5,1,9,12,0,1626,39,0,1,0,3,0,4
31,30,15,44051,43986,5,1,28,31,0,830,90,1,1,3,3,0,4
31,30,41,26270,26250,4,0,7,9,0,437,26,0,0,0,1,0,4
31,30,55,83760,83760,0,0,0,0,0,1288,0,0,0,0,0,0,4
31,30,93,41293,41281,1,0,7,4,0,660,10,0,0,1,1,0,4
31,30,99,18502,18502,0,0,0,0,0,312,0,0,0,0,0,0,4
31,30,64,18921,18815,19,7,30,50,0,423,102,3,7,4,10,0,4
31,30,39,55473,55444,5,0,10,14,0,898,36,0,0,1,2,0,4
31,30,8,22374,22374,0,0,0,0,0,367,0,0,0,0,0,0,4
31,30,37,54082,54044,8,1,15,14,1,908,39,1,1,1,0,0,4
31,30,62,40037,40022,1,2,10,2,0,642,24,1,2,0,0,0,4
31,30,78,60877,60803,6,3,24,41,0,1072,82,0,3,3,3,0,4
31,30,74,44868,44867,0,0,0,1,0,723,0,0,0,0,0,0,4
31,30,95,65354,65305,8,1,18,22,0,1106,49,2,1,2,1,0,4
31,30,70,43648,43648,0,0,0,0,0,711,0,0,0,0,0,0,4
31,30,18,43527,43527,0,0,0,0,0,665,0,0,0,0,0,0,4
31,30,38,59086,59027,12,0,23,24,0,1015,67,1,0,1,1,0,4
31,30,50,27732,27732,0,0,0,0,0,443,0,0,0,0,0,0,4
31,30,45,42696,42695,0,0,0,1,0,654,1,0,0,0,0,0,4
31,30,29,39332,39328,0,1,0,3,0,657,14,0,1,0,0,0,4
31,30,44,60299,60299,0,0,0,0,0,996,0,0,0,0,0,0,4
31,30,94,46128,46109,3,1,7,8,1,692,21,1,1,0,0,0,4
31,30,3,65953,65945,2,0,2,4,0,1046,9,0,0,0,0,0,4
31,30,43,50039,50038,0,0,0,1,0,793,1,0,0,0,0,0,4
31,30,34,48555,48555,0,0,0,0,0,804,0,0,0,0,0,0,4
31,30,54,36576,36576,0,0,0,0,0,607,0,0,0,0,0,0,4
31,30,13,40511,40511,0,0,0,0,0,668,0,0,0,0,0,0,4
31,30,12,21217,21217,0,0,0,0,0,345,0,0,0,0,0,0,4
31,30,67,21046,21046,0,0,0,0,0,335,0,0,0,0,0,0,4
31,30,28,42641,42606,3,3,14,15,0,741,50,2,3,2,0,0,4
31,30,60,15059,15059,0,0,0,0,0,217,0,0,0,0,0,0,4
31,30,79,48294,48294,0,0,0,0,0,744,0,0,0,0,0,0,4
31,30,23,39155,39146,0,0,3,6,0,625,13,0,0,0,0,0,4
31,30,33,44395,44331,11,1,21,31,0,825,85,1,1,2,3,0,4
31,30,16,60228,60168,8,2,30,20,0,1037,77,0,2,4,2,0,4
31,30,11,76428,76427,0,0,0,1,0,1200,1,0,0,0,0,0,4
31,30,26,25592,25592,0,0,0,0,0,400,0,0,0,0,0,0,4
31,30,81,77753,77677,9,3,24,40,1,1383,93,1,3,2,4,0,4
31,30,46,30030,30028,1,0,0,1,0,468,1,0,0,0,0,0,4
31,30,63,27270,27269,0,0,0,1,0,407,3,0,0,0,0,0,4
31,30,40,43353,43352,0,0,0,1,0,718,1,0,0,0,0,0,4
31,30,32,27081,27081,0,0,0,0,0,419,0,0,0,0,0,0,4
31,30,65,44456,44444,0,0,4,8,0,741,14,0,0,0,0,0,4
31,30,56,36265,36265,0,0,0,0,0,584,0,0,0,0,0,0,4
31,30,21,9539,9538,0,0,0,1,0,129,0,0,0,0,0,0,4
31,30,87,53095,53065,5,1,10,14,0,863,36,1,1,1,1,0,4
31,30,7,58184,58183,0,0,0,1,0,964,3,0,0,0,0,0,4
31,30,89,51920,51900,3,0,9,8,0,855,30,0,0,0,0,0,4
31,30,57,52198,52198,0,0,0,0,0,754,0,0,0,0,0,0,4
31,30,49,20462,20462,0,0,0,0,0,311,0,0,0,0,0,0,4
31,30,22,41984,41966,3,0,9,6,0,670,23,0,0,2,0,0,4
31,30,76,45393,45362,5,1,14,11,0,734,28,2,1,0,2,0,4
31,30,68,58106,58062,7,6,13,18,0,998,46,1,6,1,1,0,4
31,30,59,33823,33823,0,0,0,0,0,556,0,0,0,0,0,0,4
31,30,31,77510,77468,3,1,12,26,0,1302,53,0,1,1,3,0,4
31,30,51,90058,89968,11,3,42,34,0,1487,125,0,3,5,6,0,4
31,30,82,38543,38543,0,0,0,0,0,634,0,0,0,0,0,0,4
31,30,90,111295,111230,8,0,19,38,0,1796,71,2,0,2,5,0,4
31,30,96,36605,36604,0,0,0,1,0,616,0,0,0,0,0,0,4
31,30,83,87544,87529,3,0,6,6,0,1408,24,1,0,1,0,0,4
31,30,4,28646,28646,0,0,0,0,0,452,0,0,0,0,0,0,4
31,30,24,42784,42764,1,1,6,12,0,748,21,1,1,1,2,0,4
31,30,85,46823,46823,0,0,0,0,0,775,0,0,0,0,0,0,4
31,30,53,34064,34064,0,0,0,0,0,559,0,0,0,0,0,0,4
31,30,5,37104,37103,0,0,0,1,0,599,0,0,0,0,0,0,4
31,30,72,39023,39023,0,0,0,0,0,643,0,0,0,0,0,0,4
31,30,6,15534,15511,4,1,10,8,0,273,17,0,1,2,0,0,4
31,30,14,88788,88782,0,0,3,3,0,1401,7,0,0,0,0,0,4
31,30,75,35676,35674,0,0,0,2,0,601,2,0,0,0,0,0,4
31,30,98,72150,72122,2,1,13,12,0,1186,35,1,1,0,1,0,4
31,30,88,68951,68949,0,0,0,2,0,1086,0,0,0,0,0,0,4
31,30,1,24740,24720,5,0,7,8,0,418,24,0,0,1,0,0,4
31,30,0,106345,106345,0,0,0,0,0,1665,0,0,0,0,0,0,4
31,30,80,63796,63796,0,0,0,0,0,1034,0,0,0,0,0,0,4
31,30,20,55566,55566,0,0,0,0,0,899,0,0,0,0,0,0,4
31,30,69,53164,53164,0,0,0,0,0,869,0,0,0,0,0,0,4
31,30,42,38953,38940,2,0,5,6,1,696,31,1,0,1,0,0,4
31,30,92,40127,40125,0,0,0,2,0,635,0,0,0,0,0,0,4
31,30,71,15467,15467,0,0,0,0,0,230,0,0,0,0,0,0,4
31,30,77,54937,54917,3,1,8,8,0,906,19,1,1,1,4,0,4
31,30,47,37970,37970,0,0,0,0,0,621,0,0,0,0,0,0,4
31,30,66,29095,29095,0,0,0,0,0,443,0,0,0,0,0,0,4
31,30,58,115660,115657,0,0,0,3,0,1941,5,0,0,0,0,0,4
31,30,52,47337,47308,3,3,9,14,0,791,27,0,3,0,1,0,4
31,30,84,11924,11890,2,2,17,13,0,239,39,1,2,1,2,0,4
31,30,61,49772,49772,0,0,0,0,0,837,0,0,0,0,0,0,4
31,30,73,63127,63127,0,0,0,0,0,1025,0,0,0,0,0,0,4
31,30,91,104970,104953,0,1,2,14,0,1727,23,0,1,0,1,0,4
31,30,86,56810,56806,0,0,1,3,0,954,3,0,0,1,0,0,4
31,30,30,42487,42487,0,0,0,0,0,702,0,0,0,0,0,0,4
31,30,35,93071,93038,2,1,7,23,1,1418,32,0,1,2,0,0,4
32,30,61,49772,49772,0,0,0,0,0,855,0,0,0,0,0,0,4
32,30,62,40037,40022,1,0,12,2,0,660,27,0,0,2,0,0,4
32,30,98,72150,72122,1,1,13,13,0,1218,38,0,1,1,1,0,4
32,30,55,83760,83760,0,0,0,0,0,1312,0,0,0,0,0,0,4
32,30,15,44051,43985,5,1,26,34,0,866,99,1,1,1,3,0,4
32,30,91,104970,104953,0,0,3,14,0,1769,23,0,0,1,0,0,4
32,30,34,48555,48555,0,0,0,0,0,818,0,0,0,0,0,0,4
32,30,57,52198,52198,0,0,0,0,0,783,0,0,0,0,0,0,4
32,30,95,65354,65305,7,1,17,24,0,1144,53,0,1,1,2,0,4
32,30,14,88788,88782,0,0,3,3,0,1436,8,0,0,0,0,0,4
32,30,21,9539,9538,0,0,0,1,0,135,0,0,0,0,0,0,4
32,30,31,77510,77468,1,2,11,28,0,1347,55,0,2,1,2,0,4
32,30,17,70361,70361,0,0,0,0,0,1162,0,0,0,0,0,0,4
32,30,39,55473,55444,4,1,9,15,0,919,38,0,1,0,1,0,4
32,30,72,39023,39023,0,0,0,0,0,660,0,0,0,0,0,0,4
32,30,48,48075,48037,4,1,15,18,0,855,51,0,1,1,1,0,4
32,30,69,53164,53164,0,0,0,0,0,898,0,0,0,0,0,0,4
32,30,1,24740,24720,4,1,7,8,0,432,26,0,1,0,0,0,4
32,30,20,55566,55566,0,0,0,0,0,930,0,0,0,0,0,0,4
32,30,8,22374,22374,0,0,0,0,0,372,0,0,0,0,0,0,4
32,30,18,43527,43527,0,0,0,0,0,684,0,0,0,0,0,0,4
32,30,36,56098,56061,4,3,15,15,0,983,53,1,3,1,2,0,4
